StoreID,Latitude,Longitude,City,State,Franchisee,Phone,IsOpen,StoreAsOfTime,EstimatedWaitMinutes
2536,39.63741,-86.85448,Greencastle,IN,"Hurteau, Connor",(765) 630-4500,False,2023-01-07 08:01:47,15-25
9282,29.761091,-96.150878,Sealy,TX,"Abdelmotal, Elsadig M.",(979) 885-0100,False,2023-01-07 07:05:47,15-25
7242,45.991762,-123.922896,Seaside,OR,"Farmer, Patrick D.",(503) 470-4466,False,2023-01-07 05:04:38,20-30
6428,35.580146,-97.651772,Oklahoma City,OK,"Opie, Allen J.",(405) 728-8864,False,2023-01-07 07:04:04,20-30
5538,35.993879,-80.269772,Winston Salem,NC,"Heaney, Sean T.",(336) 775-1100,False,2023-01-07 08:03:30,30-40
3637,40.766452,-73.07454,Sayville,NY,"Ali, Raja Shahid",(631) 567-0600,False,2023-01-07 08:02:21,15-25
2535,41.239005,-85.852793,Warsaw,IN,"Mueller, Glenn A.",(574) 269-5757,False,2023-01-07 08:01:46,20-30
9281,26.1717,-98.05981,Donna,TX,"Salido, Fernando",(956) 461-3030,False,2023-01-07 07:05:48,20-30
7241,43.122408,-123.412532,Winston,OR,"Howard, Brian W.",(541) 637-0515,False,2023-01-07 05:04:38,20-30
6427,36.260738,-95.333488,Pryor,OK,"Hall, John E. II",(918) 981-8325,False,2023-01-07 07:04:04,30-45
5537,35.903072,-78.906297,Durham,NC,"Stuchiner, Tamir",(919) 544-1751,False,2023-01-07 08:03:30,20-30
3636,40.670836,-73.525494,North Bellmore,NY,"Cookston, Robert L. III",(516) 783-3030,False,2023-01-07 08:02:21,15-25
2534,39.4134,-87.4067,Terre Haute,IN,"Spinney, Shawn J.",(812) 299-7171,False,2023-01-07 08:01:47,15-25
9280,27.47183,-99.47587,Laredo,TX,"Salido, Fernando",(956) 722-2221,False,2023-01-07 07:05:47,20-30
7240,45.341511,-122.594387,Oregon City,OR,"Farmer, Patrick D.",(503) 557-7500,False,2023-01-07 05:04:38,20-30
6426,35.6101,-97.5798,Oklahoma City,OK,"Lessert, Kelly Wade",(405) 755-3030,False,2023-01-07 07:04:04,23-33
5536,34.999526,-80.699631,Wesley Chapel,NC,"Qasim, S. Osman",(252) 523-4422,False,2023-01-07 08:03:30,18-28
3635,40.933703,-73.027572,Mount sinai,NY,"Hanley, Christopher M.",(631) 744-5200,False,2023-01-07 08:02:21,11-21
2533,41.589492,-85.846944,Goshen,IN,"Mueller, Glenn A.",(317) 846-6100,False,2023-01-07 08:01:46,20-30
9279,33.34433,-96.585657,Anna,TX,"Palmer, Steven T.",(972) 924-8000,False,2023-01-07 07:05:47,21-36
7239,45.505523,-122.475895,Portland,OR,"Vandenberg, Bruce M.",(503) 666-3000,False,2023-01-07 05:04:38,20-30
6425,34.739398,-97.217921,Pauls Valley,OK,"Dolan, Charles S.",(405) 926-8130,False,2023-01-07 07:04:04,20-30
5535,35.270717,-77.597088,Kinston,NC,"Qasim, S. Osman",(252) 523-4422,False,2023-01-07 08:03:30,12-22
3634,40.6535,-73.5837,Freeport,NY,"Bhuyan, Mili A.",(516) 867-3030,False,2023-01-07 08:02:21,15-30
2532,39.956969,-86.140761,Carmel,IN,"Mueller, Glenn A.",(317) 846-6100,False,2023-01-07 08:01:46,20-30
9278,30.43509,-97.68278,Austin,TX,"Salido, Fernando",(512) 992-1375,False,2023-01-07 07:05:47,15-25
7238,45.526199,-122.591846,Portland,OR,"Poe, Dennis",(503) 252-7700,False,2023-01-07 05:04:38,20-30
6424,34.989318,-97.368976,Purcell,OK,"Dolan, Charles S.",(405) 442-0333,False,2023-01-07 07:04:04,20-30
5534,35.599024,-77.332403,Greenville,NC,"Lyle, Kermit Allen Jr.",(252) 752-6996,False,2023-01-07 08:03:30,15-30
3633,40.7475,-73.5416,Hicksville,NY,"Sharma, Yash P.",(516) 822-0030,False,2023-01-07 08:02:21,12-22
2531,39.507125,-87.379763,Terre Haute,IN,"Spinney, Shawn J.",(812) 645-7995,False,2023-01-07 08:01:46,15-25
9277,33.040278,-97.027889,Lewisville,TX,"McKanna, Michael Corey",(972) 436-3570,False,2023-01-07 07:05:47,21-26
7237,45.453243,-122.723946,Portland,OR,"Kealer, Scott A.",(971) 350-0808,False,2023-01-07 05:04:38,20-30
6423,35.515122,-98.977762,Clinton,OK,"Burgat, Linda J.",(580) 331-6272,False,2023-01-07 07:04:04,30-40
5533,35.965895,-77.802772,Rocky Mount,NC,"Crum, Bart H.",(252) 977-7777,False,2023-01-07 08:03:30,15-25
3631,40.780109,-73.243442,Brentwood,NY,"Ali, Raja Shahid",(631) 436-3000,False,2023-01-07 08:02:21,15-25
2530,39.466938,-87.402696,Terre Haute,IN,"Spinney, Shawn J.",(812) 232-8133,False,2023-01-07 08:01:46,15-25
9276,30.02024,-95.103676,Huffman,TX,"Cunningham, Michael A.",(832) 645-5300,False,2023-01-07 07:05:47,20-30
7236,45.533284,-122.626212,Portland,OR,"Farmer, Patrick D.",(503) 284-5666,False,2023-01-07 05:04:38,20-30
6422,35.374371,-97.529697,Oklahoma City,OK,"Dolan, Charles S.",(405) 692-0303,False,2023-01-07 07:04:04,20-30
5532,35.383509,-77.943769,Goldsboro,NC,"Blackman, Tonya Letts",(919) 778-7260,False,2023-01-07 08:03:29,20-35
3630,40.632661,-73.889571,Brooklyn,NY,"Ali, Raja Shahid",(718) 531-0210,False,2023-01-07 08:02:21,20-30
2529,39.960118,-86.038816,Fishers,IN,"Mueller, Glenn A.",(317) 842-3131,False,2023-01-07 08:01:46,20-30
9275,31.139244,-97.726668,Fort Hood,TX,"Cunningham, Michael A.",(254) 532-4444,False,2023-01-07 07:05:47,19-29
7235,45.492565,-122.579498,Portland,OR,"Hausinger, Joseph Allan",(503) 774-9855,False,2023-01-07 05:04:38,20-30
6421,35.4967,-97.5476,Oklahoma City,OK,"Burgat, Linda J.",(405) 525-8300,True,2023-01-07 07:04:33,
5531,35.73514,-77.948333,Wilson,NC,"Qasim, S. Osman",(252) 237-4444,False,2023-01-07 08:03:29,20-30
3628,40.731251,-73.460158,Farmingdale,NY,"Bhuyan, Mili A.",(516) 752-4000,False,2023-01-07 08:02:21,15-25
2528,38.4528,-85.6701,Charlestown,IN,"Harding, Michael",(812) 256-6600,False,2023-01-07 08:01:46,15-25
9274,30.460597,-97.794713,Austin,TX,"Senior, Sheryln W.",(512) 250-9190,False,2023-01-07 07:05:47,20-30
7234,45.446841,-122.629691,Milwaukie,OR,"Farmer, Patrick D.",(503) 659-5585,False,2023-01-07 05:04:38,20-30
6420,35.4358,-97.4261,Del City,OK,"Dolan, Charles S.",(405) 670-5767,False,2023-01-07 07:04:04,20-30
5530,35.602756,-77.370936,Greenville,NC,"Lyle, Kermit Allen Jr.",(252) 758-6660,False,2023-01-07 08:03:29,15-30
3626,40.640638,-73.640051,Oceanside,NY,"Bhuyan, Mili A.",(516) 764-3030,False,2023-01-07 08:02:21,15-25
2526,38.3203,-85.9052,Floyds Knobs,IN,"Harding, Michael",(812) 923-9393,False,2023-01-07 08:01:46,15-30
9273,30.562082,-96.263798,College Station,TX,"Cunningham, Michael A.",(979) 431-1424,False,2023-01-07 07:05:47,20-30
7233,45.549124,-122.579043,Portland,OR,"Vandenberg, Bruce M.",(503) 249-6986,False,2023-01-07 05:04:38,20-30
6419,30.220301,-95.57641,Magnolia,TX,"Cunningham, Michael A.",(832) 934-2211,False,2023-01-07 07:04:04,15-25
5528,36.493124,-79.73791,Eden,NC,"Toms, Daniel J.",(336) 623-4040,False,2023-01-07 08:03:29,25-35
3625,40.700208,-73.649732,West Hempstead,NY,"Rahman, Hafizur",(516) 483-3030,False,2023-01-07 08:02:21,20-30
2525,40.051688,-86.469313,Lebanon,IN,"Stegen, Jeffrey",(765) 483-2700,False,2023-01-07 08:01:46,15-25
9272,30.192645,-97.738868,Austin,TX,"Sanches, Kristopher John",(512) 494-5463,False,2023-01-07 07:05:47,20-30
7232,45.512045,-122.537239,Portland,OR,"Vandenberg, Bruce M.",(503) 253-4848,False,2023-01-07 05:04:38,20-30
6418,30.194232,-98.029993,Dripping Springs,TX,"Funderburg, Dain F.",(512) 858-1616,False,2023-01-07 07:04:04,15-25
5527,34.655578,-79.001488,Lumberton,NC,"Ridge, John E. Jr.",(910) 739-4121,False,2023-01-07 08:03:29,20-25
3624,40.7095,-73.5962,Uniondale,NY,"Cookston, Robert L. III",(516) 538-6666,False,2023-01-07 08:02:21,20-30
2523,38.22716,-86.13437,Corydon,IN,"Wilson, Scott S.",(812) 738-6999,False,2023-01-07 08:01:46,14-26
9271,29.559227,-98.253607,Schertz,TX,"Murph, Alan D.",(210) 659-1515,False,2023-01-07 07:05:47,20-30
7231,45.5047,-122.645,Portland,OR,"Farmer, Patrick D.",(503) 231-4352,False,2023-01-07 05:04:38,20-30
6417,30.523491,-97.705682,Round Rock,TX,"Cunningham, Michael A.",(512) 246-3639,False,2023-01-07 07:04:04,20-30
5526,35.650845,-80.45767,Salisbury,NC,"Qasim, S. Osman",(704) 603-3225,False,2023-01-07 08:03:29,20-30
3623,40.765416,-73.007999,Patchogue,NY,"Hanley, Christopher M.",(631) 207-6800,False,2023-01-07 08:02:21,10-20
2522,38.600865,-86.100681,Salem,IN,"Harding, Michael",(812) 883-6556,False,2023-01-07 08:01:46,15-30
9270,29.526636,-98.718925,San Antonio,TX,"Murph, Alan D.",(210) 521-3333,False,2023-01-07 07:05:47,20-30
7230,45.58057,-122.71969,Portland,OR,"Ashdown, Jeromy",(503) 285-4691,False,2023-01-07 05:04:38,20-30
6416,33.5932,-101.817,Lubbock,TX,"Valdine, Susan M.",(806) 741-8000,False,2023-01-07 07:04:04,25-40
5525,34.88699,-76.917854,Havelock,NC,"Gage, Stanley J.",(252) 447-3000,False,2023-01-07 08:03:29,15-25
3622,40.730943,-73.981484,New York,NY,"Cookston, Robert L. III",(212) 473-3030,False,2023-01-07 08:02:21,20-30
2521,38.382614,-85.769418,Sellersburg,IN,"Harding, Michael",(812) 246-6666,False,2023-01-07 08:01:46,20-35
9269,29.85331,-97.94885,San Marcos,TX,"Murph, Alan D.",(512) 392-7272,False,2023-01-07 07:05:47,20-30
7229,45.5089,-122.682,Portland,OR,"Farmer, Patrick D.",(503) 221-1556,False,2023-01-07 05:04:38,20-30
6415,28.991407,-95.332651,Oyster Creek,TX,"Cunningham, Michael A.",(979) 239-3333,False,2023-01-07 07:04:03,13-23
5524,36.343402,-79.692356,Reidsville,NC,"Tingen, Michael L.",(336) 342-3555,False,2023-01-07 08:03:29,20-35
3621,40.945432,-72.940908,Rocky Point,NY,"Hanley, Christopher M.",(631) 821-3500,False,2023-01-07 08:02:21,20-30
2520,38.303028,-85.764557,Clarksville,IN,"Harding, Michael",(812) 288-4444,False,2023-01-07 08:01:46,16-31
9268,28.83285,-97.865852,Kenedy,TX,"Bernal, Michael P",(830) 583-0599,False,2023-01-07 07:05:47,20-30
7228,44.614565,-121.134925,Madras,OR,"Poe, Dennis",(541) 546-1555,False,2023-01-07 05:04:38,30-40
6414,29.039525,-95.699655,Sweeny,TX,"Cunningham, Michael A.",(979) 548-8888,True,2023-01-07 07:04:32,
5523,34.732717,-76.788652,Morehead City,NC,"Young, Kevin Ashley",(252) 247-0300,False,2023-01-07 08:03:29,15-25
3617,40.8581,-73.0978,Centereach,NY,"Hanley, Christopher M.",(631) 981-9800,False,2023-01-07 08:02:20,15-30
2519,39.35562,-85.47975,Greensburg,IN,"Schlickenmeyer, Eric T.",(812) 651-4001,False,2023-01-07 08:01:46,11-21
9267,30.466604,-97.596247,Pflugerville,TX,"Senior, Sheryln W.",(512) 990-7991,False,2023-01-07 07:05:47,15-25
7227,45.496558,-122.537119,Portland,OR,"Vandenberg, Bruce M.",(971) 394-0333,False,2023-01-07 05:04:37,20-30
6413,30.107037,-97.357334,Bastrop,TX,"Cunningham, Michael A.",(512) 321-0303,False,2023-01-07 07:04:04,13-23
5522,35.41373,-78.806837,Lillington,NC,"Rhodes, Gerald B.",(910) 984-1133,False,2023-01-07 08:03:29,14-24
3616,40.7325,-73.9971,New York,NY,"Cookston, Robert L. III",(212) 353-3100,False,2023-01-07 08:02:21,20-21
2518,38.775102,-85.39028,Madison,IN,"Harding, Michael",(812) 273-3030,False,2023-01-07 08:01:46,15-30
9266,33.174702,-96.497416,Princeton,TX,"Li, Heng",(972) 736-1888,False,2023-01-07 07:05:47,20-30
7226,45.416741,-122.633486,Milwaukie,OR,"Farmer, Patrick D.",(503) 659-4950,False,2023-01-07 05:04:38,20-30
6412,36.310744,-95.617535,Claremore,OK,"Hall, John E. II",(918) 341-5555,False,2023-01-07 07:04:03,30-40
5521,34.766227,-77.384382,Jacksonville,NC,"Gage, Stanley J.",(910) 577-1500,False,2023-01-07 08:03:29,14-24
3612,40.729392,-73.78105,Fresh Meadows,NY,"Sharma, Yash P.",(718) 776-0330,False,2023-01-07 08:02:20,17-27
2517,40.1305,-86.0135,Cicero,IN,"Mueller, Glenn A.",(317) 984-7307,False,2023-01-07 08:01:46,18-28
9265,33.36483,-97.181015,Sanger,TX,"Palmer, Steven T.",(940) 458-1111,False,2023-01-07 07:05:47,21-36
7225,45.14674,-122.576024,Molalla,OR,"Poe, Dennis",(971) 444-6555,False,2023-01-07 05:04:37,20-30
6411,36.319685,-95.82445,Owasso,OK,"Wills, Orville D.",(918) 553-1127,False,2023-01-07 07:04:03,18-28
5519,35.133901,-78.878466,Fayetteville,NC,"Qasim, S. Osman",(910) 822-5960,False,2023-01-07 08:03:29,15-25
3609,40.7326,-73.6855,New Hyde Park,NY,"Cookston, Robert L. III",(516) 775-0254,False,2023-01-07 08:02:20,20-30
2516,40.745222,-86.095939,Peru,IN,"Stegen, Jeffrey",(765) 473-6603,False,2023-01-07 08:01:46,20-30
9264,29.819326,-94.898037,Baytown,TX,"Brown, Randy L. Sr.",(281) 573-3333,False,2023-01-07 07:05:47,20-35
7224,45.534517,-122.48583,Gresham,OR,"Vandenberg, Bruce M.",(971) 277-2100,False,2023-01-07 05:04:37,20-30
6410,34.6378,-99.3252,Altus,OK,"Loehr, Michael Anthony",(580) 482-8120,False,2023-01-07 07:04:03,20-25
8201,33.7594,-117.99,Westminster,CA,"Cuesta, Jose I.",(714) 897-2280,False,2023-01-07 05:05:13,20-30
5986,34.250533,-89.017228,Pontotoc,MS,"Brown, Timothy Brett",(662) 489-3033,False,2023-01-07 07:03:47,15-25
4613,39.4635,-76.63486,Cockeysville,MD,"Barber, John C.",(301) 478-6400,False,2023-01-07 08:02:56,15-25
5094,25.7148,-80.4115,Miami,FL,"Farace, Alvaro C.",(239) 350-1500,False,2023-01-07 08:03:13,20-30
4135,33.922786,-84.07278,Lawrenceville,GA,"Fox, Gregory B.",(678) 380-8585,False,2023-01-07 08:02:38,20-30
3107,44.823054,-73.081424,St. Albans,VT,"Jarvis, Timothy R.",(802) 527-5333,False,2023-01-07 08:02:04,20-30
1960,45.558281,-94.158271,St. Cloud,MN,"Graves, Susan L.",(320) 259-1900,False,2023-01-07 07:01:29,20-35
8769,33.696677,-80.210897,Manning,SC,"Fox, Aaron A.",(803) 433-8000,False,2023-01-07 08:05:30,25-35
7694,32.34725,-111.099867,Tucson,AZ,"Hishmeh, Tareq M.",(520) 579-3030,False,2023-01-07 06:04:56,13-23
6823,32.930445,-96.803221,Dallas,TX,"Bailey, Brian K.",(972) 386-7200,False,2023-01-07 07:04:21,15-25
4612,39.292324,-76.731104,Baltimore,MD,"Barber, John C.",(301) 478-6400,False,2023-01-07 08:02:56,13-23
8200,33.47481,-117.11982,Temecula,CA,"Syriani, Raja",(951) 676-0707,False,2023-01-07 05:05:13,15-25
5985,30.924743,-88.584196,Lucedale,MS,"Magee, Gregory S.",(601) 947-1636,False,2023-01-07 07:03:47,26-36
5093,26.212835,-81.72739,Naples,FL,"Farace, Alvaro C.",(239) 350-1500,False,2023-01-07 08:03:13,15-25
4134,33.9354,-83.9592,Lawrenceville,GA,"Fox, Gregory B.",(770) 995-5500,False,2023-01-07 08:02:38,14-24
3106,44.200678,-72.506197,Barre,VT,"Litwhiler, Michael",(802) 479-2222,False,2023-01-07 08:02:04,15-27
1958,43.641386,-93.368659,Albert Lea,MN,"Gritz, Paul M.",(507) 373-3331,False,2023-01-07 07:01:29,19-29
8768,34.722006,-82.25651,Simpsonville,SC,"Manos, Anthony P.",(864) 962-4100,False,2023-01-07 08:05:30,12-22
7693,33.654208,-112.063329,Phoenix,AZ,"Todd, Virgil L.",(928) 342-3400,False,2023-01-07 06:04:55,15-25
6822,32.662208,-96.842331,Dallas,TX,"Mekonnen, Mac A.",(214) 375-3030,False,2023-01-07 07:04:21,15-25
4611,38.648347,-76.955828,Waldorf,MD,"Barber, John C.",(301) 478-6400,False,2023-01-07 08:02:56,45-55
8197,29.559018,-95.689481,Sugarland,TX,"Cunningham, Michael A.",(281) 937-7250,False,2023-01-07 07:05:13,20-30
5984,31.610134,-89.204692,Ellisville,MS,"Magee, Matthew",(601) 477-4949,False,2023-01-07 07:03:47,13-23
5092,24.564195,-81.774872,Key West,FL,"Ranson, Murphy D. III",(305) 296-7795,False,2023-01-07 08:03:13,20-30
4133,33.881651,-84.164415,Lilburn,GA,"Fox, Gregory B.",(770) 717-0936,False,2023-01-07 08:02:38,15-25
3105,44.515762,-73.256324,Burlington,VT,"Litwhiler, Michael",(802) 658-6558,False,2023-01-07 08:02:04,15-25
1957,44.294278,-93.279487,Faribault,MN,"Miller, David V.",(507) 334-3954,False,2023-01-07 07:01:29,18-33
8767,34.873942,-82.403875,Greenville,SC,"Manos, Anthony P.",(864) 509-9399,False,2023-01-07 08:05:30,12-22
7692,33.466262,-112.168209,Phoenix,AZ,"Todd, Virgil L.",(928) 342-3400,False,2023-01-07 06:04:55,20-35
6821,32.632275,-97.370048,Fort Worth,TX,"Mayhall, Dennis L.",(817) 423-3838,False,2023-01-07 07:04:21,20-35
4610,39.397721,-76.602813,Towson,MD,"Clise, Michael W.",(301) 733-3333,False,2023-01-07 08:02:56,15-25
8196,33.4726,-101.888239,Lubbock,TX,"Vigil, Lawrence A.",(806) 701-5700,False,2023-01-07 07:05:13,15-25
5982,34.9626,-90.0925,HORN LAKE,MS,"Davis, Diane Ardine",(662) 781-2781,False,2023-01-07 07:03:47,40-50
5091,29.38715,-82.44991,Williston,FL,"Briggs, Robert A.",(352) 496-4600,False,2023-01-07 08:03:13,15-25
4132,34.11166,-84.554849,Woodstock,GA,"Orcutt, Michael L.",(770) 926-3619,False,2023-01-07 08:02:38,17-27
3104,43.59932,-72.970947,Rutland,VT,"Litwhiler, Michael",(802) 775-0044,False,2023-01-07 08:02:04,31-38
1956,44.4504,-95.7777,Marshall,MN,"Graves, Susan L.",(507) 532-3030,False,2023-01-07 07:01:29,22-37
8766,32.788511,-79.786855,Isle of Palms,SC,"Kerchenko, Kevin",(843) 886-4242,False,2023-01-07 08:05:29,15-25
7691,32.66578,-114.40931,Yuma,AZ,"Todd, Virgil L.",(928) 342-3400,False,2023-01-07 06:04:55,20-35
6820,32.740713,-97.015474,Grand Prairie,TX,"Bailey, Brian K.",(972) 642-4600,False,2023-01-07 07:04:21,15-25
4609,39.6457,-77.723,Hagerstown,MD,"Clise, Michael W.",(301) 733-3333,False,2023-01-07 08:02:56,13-28
8195,30.306276,-97.71588,Austin,TX,"Sanches, Kristopher John",(512) 374-1000,False,2023-01-07 07:05:13,20-30
5981,32.762639,-89.140222,Philadelphia,MS,"Cavaliere, Christopher L.",(601) 389-0500,False,2023-01-07 07:03:47,20-30
5090,25.7102,-80.2833,Coral Gables,FL,"Price, Richard W.",(321) 220-0045,False,2023-01-07 08:03:13,15-25
4131,33.99375,-84.15079,Duluth,GA,"Accary, Jonathan",(770) 476-1274,False,2023-01-07 08:02:38,18-28
3103,44.493019,-73.117934,Essex Junction,VT,"Litwhiler, Michael",(802) 878-1111,False,2023-01-07 08:02:04,15-25
1955,45.0339,-92.846,Oak Park Heights,MN,"Peterson, Wayne A.",(651) 430-3030,False,2023-01-07 07:01:29,20-30
8765,32.721026,-80.084424,Johns Island,SC,"Kerchenko, Kevin",(843) 203-6887,False,2023-01-07 08:05:30,15-25
7690,33.061411,-112.048689,Maricopa,AZ,"Verlander, Garry A.",(520) 568-3030,False,2023-01-07 06:04:56,15-25
6819,32.969994,-96.603022,Sachse,TX,"Hamill, R. Brent",(972) 842-4737,False,2023-01-07 07:04:21,15-30
4606,39.054949,-76.52481,Arnold,NJ,"Khan, Mohammad S.",(201) 439-8383,False,2023-01-07 08:02:56,60-70
8194,37.3714,-122.047,Sunnyvale,CA,"Ferdows, Farnad",(408) 736-3666,False,2023-01-07 05:05:13,20-30
5980,34.961836,-89.833747,Olive Branch,MS,"Shifflett, Juan Jason",(662) 895-3005,False,2023-01-07 07:03:47,8-18
5089,27.99665,-80.6419,Palm Bay,FL,"Price, Richard W.",(321) 220-0045,False,2023-01-07 08:03:13,15-25
4130,33.965602,-84.413591,Marietta,GA,"Orcutt, Michael L.",(770) 641-7020,False,2023-01-07 08:02:38,15-25
3102,44.4463,-73.2044,South Burlington,VT,"Litwhiler, Michael",(802) 658-5667,False,2023-01-07 08:02:04,18-28
1954,45.062149,-93.247668,Columbia Heights,MN,"Graves, Susan L.",(763) 571-4240,False,2023-01-07 07:01:29,20-35
8764,33.678225,-79.829875,Kingtree,SC,"Fox, Aaron A.",(843) 355-8800,False,2023-01-07 08:05:29,25-35
7688,33.379729,-111.685232,Mesa,AZ,"Hishmeh, Tareq M.",(520) 797-3030,False,2023-01-07 06:04:55,14-24
6818,32.878634,-97.289575,Fort Worth,TX,"Mayhall, Dennis L.",(817) 428-1818,False,2023-01-07 07:04:21,20-30
4605,39.166963,-76.622924,Glen Burnie,NJ,"Khan, Mohammad S.",(201) 439-8383,False,2023-01-07 08:02:56,14-24
8193,34.066207,-118.179902,Los Angeles,CA,"Patibandla Rao, Malli",(323) 222-7722,False,2023-01-07 05:05:13,20-30
5979,34.8264,-89.9715,Hernando,MS,"Shifflett, Juan Jason",(662) 449-3468,False,2023-01-07 07:03:47,15-25
5087,26.3211,-80.0905,Deerfield Beach,FL,"Corcoran, Neal T.",(954) 574-9994,False,2023-01-07 08:03:13,11-21
4129,33.852561,-84.669355,Powder Springs,GA,"Orcutt, Michael L.",(770) 943-3030,False,2023-01-07 08:02:38,14-24
3101,44.487977,-73.186929,Burlington,VT,"Litwhiler, Michael",(802) 658-3333,False,2023-01-07 08:02:03,15-25
1953,44.3165,-94.4621,New Ulm,MN,"Peterson, Wayne A.",(507) 359-7711,False,2023-01-07 07:01:29,20-31
8763,34.16589,-79.84932,Florence,SC,"Fox, Aaron A.",(843) 346-1000,False,2023-01-07 08:05:29,25-35
7686,32.396032,-110.993817,Oro Valley,AZ,"Hishmeh, Tareq M.",(520) 797-3030,False,2023-01-07 06:04:55,15-15
6817,33.6524,-96.641493,Sherman,TX,"Palmer, Steven T.",(903) 813-1212,False,2023-01-07 07:04:21,30-40
4603,39.128023,-76.541584,Pasadena,NJ,"Khan, Mohammad S.",(201) 439-8383,False,2023-01-07 08:02:56,14-24
8192,33.986695,-117.890402,Rowland Heights,CA,"Kraniger, Mark J.",(626) 912-1130,False,2023-01-07 05:05:13,14-29
5978,33.602922,-88.659455,West Point,MS,"Brown, Timothy Brett",(662) 494-2000,False,2023-01-07 07:03:47,15-25
5086,25.98158,-80.27695,Miramar,FL,"Mullins, Erin M.",(863) 302-9332,False,2023-01-07 08:03:12,15-25
4128,34.0004,-84.0387,Suwanee,GA,"Accary, Jonathan",(770) 995-0303,False,2023-01-07 08:02:38,20-30
3100,27.97274,-82.05391,Lakeland,FL,"Jandrew, Brian K.",(863) 345-3030,False,2023-01-07 08:02:03,30-40
1952,44.3254,-93.9559,St. Peter,MN,"Peterson, Wayne A.",(507) 934-9112,False,2023-01-07 07:01:29,19-29
8762,33.951124,-80.389175,Sumter,SC,"Fox, Aaron A.",(803) 469-8000,False,2023-01-07 08:05:29,25-35
7685,34.545116,-112.468413,Prescott,AZ,"Ferdows, Farnad",(928) 778-3030,False,2023-01-07 06:04:55,20-30
6816,33.015871,-96.532968,Wylie,TX,"Hamill, R. Brent",(972) 442-6101,False,2023-01-07 07:04:21,15-30
4602,39.539476,-76.355641,Bel Air,NJ,"Khan, Mohammad S.",(201) 439-8383,False,2023-01-07 08:02:56,14-24
8189,36.73318,-120.04445,Kerman,CA,"DeGrandis, Greg",(559) 552-2700,False,2023-01-07 05:05:13,20-25
5976,34.3108,-89.9401,Batesville,MS,"Davis, Richard A.",(662) 563-5600,False,2023-01-07 07:03:47,20-30
5085,26.759223,-81.452388,LaBelle,FL,"Mullins, Erin M.",(863) 302-9332,False,2023-01-07 08:03:12,15-30
4127,33.786973,-84.619232,Lithia Springs,GA,"Orcutt, Michael L.",(678) 945-3990,False,2023-01-07 08:02:38,15-25
3094,41.686474,-70.209765,Yarmouth,MA,"Jones, Kris Rich",(508) 394-6688,False,2023-01-07 08:02:03,10-20
1951,44.17467,-93.99624,Mankato,MN,"Peterson, Wayne A.",(507) 625-3666,False,2023-01-07 07:01:29,30-40
8761,34.780493,-82.302618,Mauldin,SC,"Manos, Anthony P.",(864) 627-9271,False,2023-01-07 08:05:29,14-24
7684,31.36031,-110.93252,Nogales,AZ,"Hishmeh, Tareq M.",(520) 800-6400,False,2023-01-07 06:04:55,15-15
6815,32.6586,-97.1743,Arlington,TX,"Mayhall, Dennis L.",(817) 483-9999,False,2023-01-07 07:04:21,17-27
4600,39.248595,-76.6938,Arbutus,NJ,"Khan, Mohammad S.",(201) 439-8383,False,2023-01-07 08:02:56,12-22
8188,38.4331,-122.689,Santa Rosa,CA,"Lee, Lin J.",(707) 578-6161,False,2023-01-07 05:05:13,20-30
5975,34.1974,-90.5653,Clarksdale,MS,"Davis, Curtis",(662) 627-5030,False,2023-01-07 07:03:47,20-30
